time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
LIS3DH_1 test!
LIS3DH_1 found!
Range = 16G
LIS3DH_2 test!
LIS3DH_2 found!
Range = 16G
LIS3DH_3 test!
LIS3DH_3 found!
Range = 16G
LIS3DH_4 test!
LIS3DH_4 found!
Range = 16G
LIS3DH_5 test!
LIS3DH_5 found!
Range = 16G
LIS3DH_6 test!
LIS3DH_6 found!
Range = 16G
LIS3DH_7 test!
LIS3DH_7 found!
Range = 16G
LIS3DH_8 test!
LIS3DH_8 found!
Range = 16G
LIS3DH_9 test!
LIS3DH_9 found!
Range = 16G
LIS3DH_10 test!
LIS3DH_10 found!
Range = 16G
LIS3DH_11 test!
LIS3DH_11 found!
Range = 16G
LIS3DH_12 test!
LIS3DH_12 found!
Range = 16G
LIS3DH_13 test!
LIS3DH_13 found!
Range = 16G
LIS3DH_14 test!
LIS3DH_14 found!
Range = 16G
LIS3DH_15 test!
LIS3DH_15 found!
Range = 16G
LIS3DH_16 test!
LIS3DH_16 found!
Range = 16G
2903,-0.46,-0.23,-1.72,-1.03,-0.46,1.84,1.38,0.23,1.84,2.76,2.99,-0.23,0.69,1.38,4.48,1.38,0
3020,-0.69,0.00,-1.38,-0.80,-0.23,1.61,1.26,0.34,1.84,2.41,3.45,-0.23,0.80,1.15,4.37,1.84,0
3136,-1.15,0.00,-1.95,-1.15,-0.46,0.00,1.26,0.92,1.95,2.41,3.79,-0.11,1.03,1.38,4.14,1.84,0
3253,-0.69,-0.23,-1.72,-0.92,-0.57,1.72,1.03,0.69,1.95,2.53,3.10,0.11,0.57,0.92,4.60,1.72,0
3370,-0.46,0.23,-1.84,-1.15,-0.69,1.72,1.26,0.46,1.95,2.41,2.87,0.00,1.15,1.15,4.37,1.72,0
3487,-0.80,-0.46,-1.84,-0.57,-0.23,1.49,1.49,0.69,2.07,2.30,3.22,0.23,0.57,0.80,4.48,1.72,0
3604,-0.92,0.23,-1.61,-0.92,-0.57,1.49,1.03,0.57,2.18,2.87,3.10,-0.11,0.57,1.03,4.02,1.84,0
3721,-0.46,-0.23,-1.72,-1.38,-0.80,1.61,1.03,0.69,1.95,2.41,3.10,0.11,0.80,1.49,4.14,1.72,0
3837,-0.80,-0.23,-1.61,-0.92,-0.34,1.72,1.15,0.46,1.95,2.07,2.87,0.23,0.80,1.49,4.60,1.38,0
3954,-0.80,-0.11,-1.72,-0.92,0.00,1.72,1.03,0.57,2.30,2.53,3.33,-0.11,0.57,1.03,4.48,1.61,0
4071,-0.57,-0.34,-1.61,-0.92,-0.57,1.49,1.03,0.57,2.18,2.30,3.33,0.00,0.69,1.15,4.37,1.61,0
4188,-0.69,-0.11,-1.72,-1.03,-0.34,1.72,1.49,0.80,2.07,2.18,3.33,0.00,1.03,1.15,4.83,1.72,0
4305,-0.57,-0.23,-1.84,-0.92,-0.69,1.84,1.26,0.23,1.95,2.76,3.10,0.34,1.15,1.26,4.48,1.84,0
4422,-0.80,-0.23,-1.72,-0.92,-0.46,1.72,1.15,0.46,2.30,2.41,3.22,-1.84,0.92,1.03,4.02,1.61,0
4538,-0.69,-0.23,-1.61,-0.92,-0.23,1.84,1.15,0.34,1.95,2.41,3.22,-0.11,0.69,1.15,4.02,1.61,0
4655,-0.69,0.00,-1.49,-1.15,-0.46,2.07,1.38,0.34,2.07,2.64,3.45,-0.11,1.03,1.03,4.02,1.95,0
4772,-0.57,0.34,-1.84,-1.03,-0.46,1.38,1.38,0.46,2.30,2.53,3.33,0.46,1.03,0.92,4.37,1.49,0
4889,-0.11,-0.23,-1.49,-1.15,-0.46,1.49,1.38,0.46,2.07,2.87,2.87,-0.11,0.80,1.26,4.60,1.61,0
5006,-0.46,-0.11,-1.72,-1.72,-0.46,1.72,1.26,0.34,2.30,2.53,3.68,0.00,1.03,1.49,4.25,1.95,0
5122,-0.69,-0.57,-3.56,-1.15,-0.34,1.61,1.15,0.34,1.95,2.07,3.33,0.11,0.69,1.38,4.25,1.61,0
5239,-0.46,0.00,-1.38,-1.38,-0.80,1.95,1.38,0.92,2.41,2.41,3.22,0.11,0.57,1.03,4.14,1.61,0
5356,-0.80,-1.84,-1.49,-1.38,-0.34,1.72,0.92,0.69,1.84,2.30,3.10,0.11,0.69,1.15,4.48,1.84,0
5473,-0.80,0.00,-1.61,-1.03,-0.69,1.72,0.80,0.80,1.95,2.30,3.22,0.34,0.92,1.15,4.37,1.49,0
5590,-0.57,-0.11,-1.61,-0.92,-0.80,1.72,1.15,0.69,1.72,2.53,3.22,0.34,0.80,1.26,4.25,1.72,0
5707,-0.92,0.00,-1.72,-1.15,-0.69,1.38,1.26,0.34,2.07,2.41,3.10,0.34,0.80,1.03,4.25,1.84,0
5823,-1.03,-0.11,-1.72,-0.80,-0.92,1.72,1.38,0.80,2.30,2.41,3.68,0.34,0.46,1.03,4.71,1.26,0
5940,-0.57,0.00,-1.72,-1.15,-0.46,1.49,1.03,0.92,2.30,2.41,2.87,0.34,0.57,0.92,4.37,1.61,0
6057,-0.34,-0.23,-1.61,-1.03,-0.34,1.61,1.15,0.34,2.07,2.07,3.33,0.46,0.34,1.38,4.37,1.61,0
6174,-0.69,-0.34,-1.61,-0.69,-0.57,1.49,1.26,0.80,2.18,2.41,3.33,0.11,0.34,0.92,4.37,1.38,0
